Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,goalHome,goalAway,hwinvalue,awinvalue,count
2022-09-18,Бетис,Жирона,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-18,Реал Сосьедад,Эспаньол,2,1,H,1.0,1.0,1.0,0.0,1
2022-09-18,Вильярреал,Севилья,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-18,Осасуна,Хетафе,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-17,Атлетик,Райо Вальекано,3,1,H,1.0,1.0,1.0,0.0,1
2022-09-17,Валенсия,Сельта,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-17,Барселона,Эльче,2,0,H,1.0,0.0,1.0,0.0,1
2022-09-17,Мальорка,Альмерия,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-16,Вальядолид,Кадис,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-12,Альмерия,Осасуна,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-11,Бетис,Вильярреал,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-11,Хетафе,Реал Сосьедад,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-11,Эльче,Атлетик,0,4,A,0.0,1.0,0.0,1.0,1
2022-09-11,Реал Мадрид,Мальорка,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-10,Атлетико,Сельта,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-10,Кадис,Барселона,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-10,Эспаньол,Севилья,1,3,A,1.0,1.0,0.0,1.0,1
2022-09-10,Райо Вальекано,Валенсия,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-09,Жирона,Вальядолид,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-05,Вальядолид,Альмерия,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-04,Валенсия,Хетафе,3,0,H,1.0,0.0,1.0,0.0,1
2022-09-04,Вильярреал,Эльче,2,0,H,1.0,0.0,1.0,0.0,1
2022-09-04,Атлетик,Эспаньол,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-04,Осасуна,Райо Вальекано,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-03,Севилья,Барселона,0,2,A,0.0,1.0,0.0,1.0,1
2022-09-03,Реал Сосьедад,Атлетико,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-03,Реал Мадрид,Бетис,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-03,Мальорка,Жирона,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-02,Сельта,Кадис,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-29,Валенсия,Атлетико,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-29,Кадис,Атлетик,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-28,Эспаньол,Реал Мадрид,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-28,Барселона,Вальядолид,2,0,H,1.0,0.0,1.0,0.0,1
2022-08-28,Хетафе,Вильярреал,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-27,Альмерия,Севилья,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-27,Райо Вальекано,Мальорка,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-27,Эльче,Реал Сосьедад,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-26,Бетис,Осасуна,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-26,Жирона,Сельта,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-22,Жирона,Хетафе,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-22,Эльче,Альмерия,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-21,Реал Сосьедад,Барселона,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-21,Атлетико,Вильярреал,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-21,Атлетик,Валенсия,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-20,Сельта,Реал Мадрид,1,2,A,1.0,1.0,0.0,1.0,1
2022-08-20,Мальорка,Бетис,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-20,Осасуна,Кадис,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-19,Севилья,Вальядолид,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-19,Эспаньол,Райо Вальекано,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-15,Бетис,Эльче,2,0,H,1.0,0.0,1.0,0.0,1
2022-08-15,Хетафе,Атлетико,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-15,Атлетик,Мальорка,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-14,Альмерия,Реал Мадрид,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-14,Валенсия,Жирона,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-14,Кадис,Реал Сосьедад,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-13,Барселона,Райо Вальекано,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-13,Вальядолид,Вильярреал,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-13,Сельта,Эспаньол,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-12,Осасуна,Севилья,1,1,D,1.0,1.0,0.5,0.5,1
